"tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","SubjectId","ActivityName"
0.16240781,0.036141238,0.011943633,-0.96990132,-0.86268935,-0.83013333,0.90677456,0.15520257,0.27384381,-0.86082066,-0.78378735,-0.64016923,0.092381824,-0.07068692,-0.12524992,-0.98859435,-0.97300659,-0.98610629,-0.021486727,-0.13761406,0.21384223,-0.98302403,-0.93306273,-0.91268894,-0.098681282,-0.01608352,-0.12773615,-0.99123529,-0.98834228,-0.98309,-0.84241135,-0.80344277,-0.84241135,-0.80344277,-0.98273617,-0.98756629,-0.91488326,-0.92755765,-0.98808341,-0.99077999,-0.97517985,-0.8851873,-0.8661104,-0.96772095,-0.85947451,-0.82367191,-0.98921788,-0.97315986,-0.98418473,-0.98885189,-0.97473419,-0.98651223,-0.98642068,-0.95869377,-0.90903279,-0.98231286,-0.92140868,-0.92173733,-0.84004849,-0.81473581,-0.9854123,-0.98984502,-0.9645173,-0.92049766,-0.99019187,-0.91508934784815,"26","SITTING"
0.10481167,0.051003007,-0.0056464082,-0.81543748,-0.63047232,-0.56264536,0.69490658,0.36060238,0.44586488,-0.60559754,-0.6464389,-0.44513385,0.19504114,-0.19781948,-0.2695425,-0.98799634,-0.97785273,-0.9862879,-0.02738342,-0.40393177,0.39001019,-0.99378031,-0.97112087,-0.96484585,-0.09987042,-0.018597207,-0.064889261,-0.99372401,-0.99383212,-0.9888024,-0.74119905,-0.47352717,-0.74119905,-0.47352717,-0.98311366,-0.98051442,-0.7960927,-0.95136937,-0.99455455,-0.99201853,-0.84854295,-0.70773765,-0.69771466,-0.8035788,-0.6171459,-0.53098878,-0.98776107,-0.97645965,-0.9850436,-0.98936647,-0.98141965,-0.98592275,-0.99166505,-0.97380989,-0.97210295,-0.99441493,-0.96963406,-0.9656457,-0.58879879,-0.49986229,-0.98311462,-0.97553117,-0.96448917,-0.95121544,-0.99137629,-0.91449012531122,"27","SITTING"
0.17805985,0.059430594,0.050861565,-0.93711521,-0.81131574,-0.7130674,0.85060484,0.077713845,0.38838912,-0.89316613,-0.85363623,-0.67587645,0.12307306,0.04105004,-0.13688552,-0.93735831,-0.91474279,-0.96005135,-0.046139408,-0.1539242,0.14862318,-0.94168165,-0.92946167,-0.92407191,-0.1607022,-0.065921392,-0.097616414,-0.94352289,-0.96567011,-0.94084728,-0.77978043,-0.70696618,-0.77978043,-0.70696618,-0.94822488,-0.91211269,-0.9207235,-0.8962765,-0.96358878,-0.94699176,-0.93016462,-0.8715963,-0.82504397,-0.93995804,-0.79628984,-0.68322536,-0.93827171,-0.91748905,-0.95471182,-0.94197732,-0.91743704,-0.96396593,-0.90467828,-0.93704801,-0.90758512,-0.95502633,-0.92550003,-0.93723029,-0.82629101,-0.70176856,-0.91593984,-0.90616022,-0.90137936,-0.91037741,-0.95265704,-0.91396352704263,"28","SITTING"
0.2511172,0.022821842,-0.11394802,-0.94295972,-0.45008543,-0.78304972,0.84026498,0.16815632,0.39078171,-0.8932114,-0.52066833,-0.72000926,0.11522075,-0.26031054,-0.16863887,-0.97637077,-0.91678343,-0.97472117,-0.086210278,-0.2549532,0.25345371,-0.95565231,-0.97029164,-0.96367279,-0.071790012,-0.033644468,-0.070395747,-0.96258312,-0.98150746,-0.96106046,-0.77054683,-0.62810459,-0.77054683,-0.62810459,-0.95765847,-0.9487239,-0.86764361,-0.94531599,-0.97649437,-0.97006509,-0.94578177,-0.59218815,-0.83425089,-0.94165226,-0.42070206,-0.77288113,-0.97686612,-0.910262,-0.97378693,-0.97790488,-0.93218947,-0.97394494,-0.93744254,-0.97174404,-0.95242676,-0.96155741,-0.96951937,-0.97154821,-0.6938746,-0.65259899,-0.94863798,-0.94742327,-0.95495284,-0.94802348,-0.97603117,-0.913513085961658,"29","SITTING"
0.22808368,0.004561021,-0.028119668,-0.96086324,-0.74152914,-0.71455023,0.93652653,-0.046098162,0.26506916,-0.92797713,-0.78642434,-0.67344047,0.099967952,-0.12045934,-0.18535928,-0.99172341,-0.98279986,-0.98717751,-0.048135113,-0.2466024,0.17327221,-0.98253806,-0.95349499,-0.96532586,-0.10537121,-0.069598524,-0.036776608,-0.99093192,-0.99224229,-0.99113156,-0.85775483,-0.69335186,-0.85775483,-0.69335186,-0.98775017,-0.98641885,-0.90573811,-0.94522523,-0.99308342,-0.99171999,-0.96950441,-0.80808919,-0.79522516,-0.95755107,-0.72705649,-0.69614589,-0.99177121,-0.98471423,-0.98372767,-0.9923931,-0.98163826,-0.98952836,-0.98275099,-0.96121758,-0.97154822,-0.98254614,-0.94944139,-0.96636495,-0.75275369,-0.71103456,-0.98744502,-0.98342009,-0.97361911,-0.93953983,-0.99328114,-0.91303986171442,"30","SITTING"
0.29648714,-0.014684879,-0.13980848,-0.98771367,-0.83424238,-0.94105035,0.95201324,-0.12719693,0.17324768,-0.97442821,-0.87785609,-0.9336702,0.074167624,-0.088429566,-0.00057513147,-0.98766148,-0.95062266,-0.98048751,-0.050171548,-0.073211502,0.1837903,-0.98222253,-0.95870792,-0.92994218,-0.092742071,-0.016699782,-0.11955963,-0.97836982,-0.98580596,-0.9740108,-0.92873856,-0.89838027,-0.92873856,-0.89838027,-0.97766739,-0.96574161,-0.94284864,-0.92860311,-0.98480912,-0.97945377,-0.98753271,-0.8594018,-0.96188356,-0.98763692,-0.83148234,-0.93410666,-0.98622758,-0.94453649,-0.97477076,-0.99073206,-0.96343171,-0.98561403,-0.974845,-0.96180088,-0.91597823,-0.98460294,-0.95706297,-0.94151623,-0.89882048,-0.91278824,-0.96443364,-0.96607792,-0.93493886,-0.93622448,-0.98173276,-0.912570864055064,"2","SITTING"
0.19014289,0.055032093,-0.083097959,-0.92510663,-0.66513585,-0.92014772,0.88041587,0.24107594,0.22445077,-0.84030005,-0.67887167,-0.86923125,0.10456858,-0.099250593,-0.048326319,-0.94757785,-0.90392918,-0.98599924,-0.050841477,-0.10446239,0.32997898,-0.97704107,-0.95595734,-0.93428067,-0.099054541,-0.023636061,0.0031281549,-0.97754122,-0.97965229,-0.97187322,-0.85576343,-0.69312908,-0.85576343,-0.69312908,-0.96609189,-0.90466241,-0.87785514,-0.96807796,-0.98465046,-0.96992455,-0.93163211,-0.76274871,-0.94779708,-0.92242581,-0.64278382,-0.91162514,-0.94616926,-0.90179573,-0.98020857,-0.95409046,-0.91376614,-0.99172661,-0.9719161,-0.95917159,-0.92346105,-0.97859718,-0.95426128,-0.94416385,-0.79629249,-0.69457073,-0.90972071,-0.89715444,-0.97301629,-0.96993891,-0.9722903,-0.912226670049484,"4","SITTING"
0.23379765,-0.0089945852,-0.068190706,-0.94722788,-0.8018468,-0.79433039,0.96204356,0.018275623,0.16758123,-0.92175593,-0.90054908,-0.7697614,0.096769587,-0.091414679,-0.12655807,-0.94162654,-0.95440508,-0.96411509,-0.037527472,-0.1096175,0.14691781,-0.93706942,-0.9385535,-0.9465426,-0.11571064,-0.07873996,-0.037334357,-0.94259449,-0.96354169,-0.97362804,-0.88889119,-0.7860803,-0.88889119,-0.7860803,-0.95175179,-0.94653961,-0.92567149,-0.92717997,-0.96230941,-0.95827471,-0.93921385,-0.83930944,-0.85229412,-0.95066383,-0.79569056,-0.78062643,-0.9405093,-0.95344866,-0.95704539,-0.94832306,-0.95899166,-0.97026047,-0.92382915,-0.93643195,-0.95158222,-0.94122776,-0.9402478,-0.94962355,-0.81492566,-0.80341985,-0.93836105,-0.95836379,-0.94636452,-0.92742382,-0.9577937,-0.911915789945831,"9","SITTING"
0.14319011,0.077229515,-0.072993051,-0.85758043,-0.067824308,-0.86186892,0.68754218,0.48141282,0.24230592,-0.7048203,-0.15764554,-0.82643282,0.16491639,-0.48611386,-0.10766817,-0.98787704,-0.94533823,-0.99035919,-0.063828157,-0.18724573,0.571415,-0.98999544,-0.97843599,-0.94341795,-0.086921841,-0.036724636,-0.083649233,-0.99135791,-0.9867522,-0.98613138,-0.65083952,-0.3010212,-0.65083952,-0.3010212,-0.97211917,-0.96561294,-0.77179552,-0.94476732,-0.98899735,-0.98768509,-0.88477124,-0.27605179,-0.8994955,-0.84783426,-0.031099507,-0.85261242,-0.98532699,-0.95570827,-0.98631729,-0.99279992,-0.93778992,-0.99376471,-0.98481192,-0.97945903,-0.95580262,-0.9917474,-0.97786208,-0.94472447,-0.40584637,-0.35675686,-0.97092184,-0.95748391,-0.96717659,-0.94126756,-0.98619966,-0.911653234237247,"10","SITTING"
0.16652003,0.013554852,-0.10672236,-0.93019627,-0.76553272,-0.83104655,0.81832483,0.29574938,0.34816667,-0.81731994,-0.7558657,-0.7630494,0.11983367,-0.12048204,-0.090226888,-0.98064728,-0.96080138,-0.9742757,-0.060918099,-0.33195184,0.36769349,-0.96583744,-0.96711712,-0.96252407,-0.098045006,-0.053762038,-0.066865569,-0.95297851,-0.9684317,-0.9844544,-0.87549483,-0.76502619,-0.87549483,-0.76502619,-0.97244095,-0.97356052,-0.82039311,-0.95064855,-0.97491644,-0.9558676,-0.94289574,-0.81429402,-0.88031747,-0.92542757,-0.75669775,-0.81878954,-0.98109869,-0.96070625,-0.96936259,-0.98184014,-0.96375467,-0.97802202,-0.9499772,-0.95984983,-0.96970285,-0.97109747,-0.97272971,-0.96354818,-0.80374078,-0.78106547,-0.97053465,-0.97680218,-0.95602727,-0.95515938,-0.95848842,-0.911235056083913,"12","SITTING"
0.26980693,0.15867295,0.31399056,-0.85516137,-0.10109582,0.24184094,0.89412145,0.07877604,0.11504631,-0.71354334,-0.14294494,0.56096027,-0.0053225354,-0.38113524,-0.80727277,-0.93039637,-0.92050469,-0.94077089,0.074780246,-0.48542398,0.34817342,-0.95413369,-0.90488171,-0.93497758,-0.089638672,-0.10740778,0.0059217653,-0.9364772,-0.94526877,-0.96600875,-0.34267918,0.24515211,-0.34267918,0.24515211,-0.93365541,-0.90013541,-0.74073764,-0.90671074,-0.96069034,-0.92634972,-0.87106795,-0.36817454,-0.089876982,-0.8490746,-0.041837203,0.30796132,-0.9310437,-0.92070794,-0.93587356,-0.93598362,-0.92600398,-0.94396069,-0.93592662,-0.89668915,-0.91739688,-0.96001567,-0.91090432,-0.94782287,-0.080452463,0.20018892,-0.91465118,-0.88243394,-0.9174084,-0.91515674,-0.93259881,-0.91089821873274,"13","SITTING"
0.27016127,0.031369005,-0.16436733,-0.97394276,-0.82305838,-0.96274137,0.79843629,0.33861148,0.30481446,-0.96369769,-0.7983359,-0.92465388,0.097187109,-0.082431348,-0.010968294,-0.96431602,-0.95119498,-0.98220505,-0.043484459,-0.12768713,0.18519514,-0.97540558,-0.92819394,-0.93011772,-0.093394545,-0.0044392735,-0.068028774,-0.97309284,-0.96536108,-0.96698021,-0.89845061,-0.86718935,-0.89845061,-0.86718935,-0.96923606,-0.95966386,-0.92181088,-0.93177612,-0.97243163,-0.96119693,-0.96355143,-0.8610831,-0.96896762,-0.97941953,-0.81558121,-0.96111648,-0.96244524,-0.94791708,-0.98070942,-0.96995899,-0.95937493,-0.9820744,-0.96692466,-0.93232379,-0.93706742,-0.97807454,-0.92613633,-0.93411659,-0.8998865,-0.87091744,-0.95782402,-0.96089865,-0.9386113,-0.93852036,-0.96305792,-0.910516070938576,"18","SITTING"
0.22853332,0.085512993,-0.045229986,-0.92760037,-0.26386551,-0.52441658,0.88259715,0.11678725,0.31386415,-0.88691641,-0.3910564,-0.47443859,0.12637493,-0.38783255,-0.28980224,-0.9739547,-0.93523445,-0.97826544,-0.036658479,-0.29194091,0.34478335,-0.97596945,-0.92834289,-0.88963692,-0.09962607,-0.023660342,-0.043734925,-0.98748762,-0.98237143,-0.97311367,-0.65495993,-0.38549956,-0.65495993,-0.38549956,-0.96421418,-0.95151054,-0.83409426,-0.90781274,-0.98227488,-0.98415526,-0.9410401,-0.43177942,-0.67595498,-0.92258133,-0.23325234,-0.48841566,-0.97307902,-0.93714155,-0.97630506,-0.97741976,-0.93748037,-0.97860263,-0.97641707,-0.94908704,-0.92833762,-0.97599954,-0.91833941,-0.88926111,-0.46813067,-0.43855462,-0.95489951,-0.94581681,-0.9471258,-0.90170715,-0.98380676,-0.910048672317691,"20","SITTING"
0.20649771,0.016080081,-0.047525442,-0.95927723,-0.77824195,-0.75867102,0.93267331,0.20994586,0.12748569,-0.91215878,-0.76960793,-0.67562509,0.073537043,-0.10689447,-0.1334133,-0.97164002,-0.96940624,-0.97034785,0.0089768717,-0.23788971,0.26146968,-0.97492298,-0.95651747,-0.97091202,-0.1000281,-0.064655752,-0.045889369,-0.98532725,-0.98082646,-0.98389984,-0.87587445,-0.72874505,-0.87587445,-0.72874505,-0.9723015,-0.96448452,-0.88044704,-0.95619167,-0.98593239,-0.97843789,-0.96385453,-0.82179495,-0.8367409,-0.95732691,-0.77083986,-0.73896845,-0.97117274,-0.96840517,-0.96451371,-0.97478168,-0.97296688,-0.97513627,-0.97643978,-0.95787328,-0.96958115,-0.97471467,-0.9558953,-0.97387836,-0.78781091,-0.74149997,-0.96701059,-0.95963644,-0.96773977,-0.95614719,-0.97840571,-0.909630986866964,"24","SITTING"
0.28858451,-0.020294171,-0.13290514,-0.9952786,-0.98311061,-0.91352645,0.96339614,-0.14083968,0.11537494,-0.98524969,-0.98170843,-0.87762497,0.077996345,0.0050008031,-0.067830808,-0.99351906,-0.98835999,-0.99357497,-0.0061008489,-0.031364791,0.1077254,-0.98531027,-0.97662344,-0.99220528,-0.0991674,-0.055517369,-0.061985797,-0.99211067,-0.99251927,-0.99205528,-0.95943388,-0.9505515,-0.95943388,-0.9505515,-0.99330586,-0.99433641,-0.96895908,-0.96433518,-0.99424782,-0.99136761,-0.99478319,-0.9829841,-0.93926865,-0.99542175,-0.98313297,-0.90616498,-0.99233245,-0.98716991,-0.98969609,-0.99582068,-0.99093631,-0.99705167,-0.98657442,-0.98176153,-0.98951478,-0.98503264,-0.97388607,-0.99403493,-0.95215466,-0.95613397,-0.99372565,-0.99375495,-0.98013485,-0.96130944,-0.99199044,-0.909094183210974,"1","STANDING"
0.23601277,-0.026913144,0.18639534,-0.85411227,-0.79511089,-0.60579374,0.96296785,-0.27325393,-0.033493074,-0.930394,-0.8336244,-0.33546634,0.11212233,-0.044605507,-0.068564446,-0.78180932,-0.90511157,-0.87088595,0.098123013,0.29317541,-0.11263211,-0.83342392,-0.66074448,-0.63412345,-0.17949258,-0.22907339,0.32910476,-0.84987152,-0.74454172,-0.69976107,-0.67509243,-0.60619351,-0.67509243,-0.60619351,-0.85990797,-0.74835548,-0.68272401,-0.48196304,-0.82290648,-0.6645197,-0.80663752,-0.83293328,-0.75029388,-0.87775707,-0.78917999,-0.56884518,-0.77651007,-0.9049632,-0.8484266,-0.80833321,-0.91219488,-0.8934145,-0.78223803,-0.61773422,-0.45616337,-0.84965346,-0.69263247,-0.75022132,-0.71831807,-0.61565826,-0.7688087,-0.72422957,-0.47480751,-0.57864777,-0.66756398,-0.908653793093504,"3","STANDING"
0.19695721,0.056389711,0.12161435,-0.81537056,-0.71897289,-0.58503713,0.96801774,-0.044242136,0.16168764,-0.81205865,-0.67810896,-0.55600132,0.013811321,-0.029115576,0.056413735,-0.8475202,-0.88532071,-0.8686146,-0.016012176,0.40718162,-0.30094776,-0.91935873,-0.76606351,-0.58033127,-0.12656839,-0.054214946,0.19051202,-0.88988309,-0.7380052,-0.76658851,-0.66330429,-0.60364647,-0.66330429,-0.60364647,-0.88408849,-0.79527879,-0.67367669,-0.5650547,-0.83806509,-0.67063575,-0.8082303,-0.80633402,-0.73721052,-0.81811801,-0.69813829,-0.54623921,-0.8367992,-0.88762062,-0.83943133,-0.87540355,-0.89070733,-0.90007,-0.8815032,-0.70271233,-0.49926842,-0.93197153,-0.81748153,-0.64895964,-0.71809527,-0.61261454,-0.80171528,-0.78636321,-0.5650751,-0.64132999,-0.71955247,-0.908366723401175,"5","STANDING"
0.29299646,-0.036745778,-0.11178184,-0.95357132,-0.86392891,-0.87078576,0.95471157,-0.16472984,0.12358043,-0.97157205,-0.93238933,-0.91862444,0.080181117,0.024478816,-0.046177186,-0.90172824,-0.91312527,-0.95444979,0.018188281,0.16593266,0.17303794,-0.9283563,-0.89331411,-0.85483567,-0.11858818,-0.085955281,-0.090007077,-0.92134364,-0.92549556,-0.8019449,-0.91459965,-0.87899542,-0.91459965,-0.87899542,-0.93319663,-0.88329075,-0.84128064,-0.84698966,-0.92853416,-0.85980871,-0.93301116,-0.87504312,-0.91224702,-0.96480767,-0.86584319,-0.85946641,-0.89731738,-0.90849747,-0.94761013,-0.91627013,-0.92587757,-0.96002407,-0.90694449,-0.8855332,-0.7878041,-0.9351046,-0.89910372,-0.8986522,-0.8908579,-0.89029457,-0.89556062,-0.86792844,-0.85407736,-0.86826813,-0.87095053,-0.908161027177315,"6","STANDING"
0.28291324,0.0016606408,-0.10192337,-0.96409179,-0.92709521,-0.90446203,0.94951883,-0.12206182,-0.2067493,-0.98973037,-0.97662144,-0.96171863,0.11125782,0.027746054,0.0029467144,-0.94900959,-0.96124426,-0.96560633,-0.18896225,0.014343674,0.14166377,-0.6623936,-0.93030875,-0.90267345,0.096313228,-0.077985388,-0.07702048,-0.93803416,-0.95946726,-0.97079015,-0.93355407,-0.94234349,-0.93355407,-0.94234349,-0.96171895,-0.94391997,-0.77722609,-0.49196597,-0.95884085,-0.9510105,-0.95231798,-0.94079923,-0.93157315,-0.96995478,-0.92405927,-0.89708386,-0.94956853,-0.9607657,-0.96005726,-0.95298773,-0.96467901,-0.96989209,-0.63856166,-0.93158779,-0.92521455,-0.67212087,-0.9299147,-0.90488367,-0.94437037,-0.94896215,-0.94462956,-0.94168561,-0.65067228,-0.48493475,-0.95915033,-0.907917909794958,"7","STANDING"
0.30065709,0.030198129,0.058008298,-0.95060375,-0.72840196,-0.68677615,0.96809287,-0.095332545,0.014056377,-0.96337007,-0.7651814,-0.50992138,0.075058842,-0.16159302,-0.14969138,-0.91314039,-0.94526423,-0.85263166,-0.034924432,0.28661484,-0.039702105,-0.93476037,-0.79018565,-0.91479212,-0.12025483,-0.14519574,-0.05817733,-0.89887409,-0.84692094,-0.91430162,-0.79620088,-0.65157659,-0.79620088,-0.65157659,-0.90468871,-0.84632287,-0.80190667,-0.71810974,-0.88817571,-0.83138631,-0.93196095,-0.78066618,-0.74345224,-0.96027239,-0.72006033,-0.68065639,-0.90796579,-0.93932224,-0.82715198,-0.92769999,-0.95808647,-0.87837363,-0.89868437,-0.77183092,-0.89979471,-0.94724905,-0.80380154,-0.92805887,-0.72738512,-0.66854323,-0.85462682,-0.83521653,-0.73751122,-0.75278695,-0.85519807,-0.907588652590291,"8","STANDING"
0.2730386,-0.033769858,-0.10250193,-0.96349426,-0.90546117,-0.95868614,0.9373294,-0.17051241,0.22273028,-0.97613855,-0.97547395,-0.95850554,0.089483994,0.073873796,-0.005777146,-0.93118764,-0.92888695,-0.97351379,-0.08343562,-0.13576627,0.076595326,-0.96027368,-0.98029076,-0.94580936,-0.090029028,-0.033743326,-0.025793782,-0.93176776,-0.97025746,-0.96455076,-0.95874177,-0.90874549,-0.95874177,-0.90874549,-0.96338785,-0.90272156,-0.92477774,-0.9575412,-0.9759779,-0.93803881,-0.94566356,-0.8930369,-0.9596211,-0.97360244,-0.91787829,-0.9605181,-0.92360173,-0.91967292,-0.96591361,-0.94785078,-0.94786428,-0.98088639,-0.94024509,-0.97377703,-0.9385557,-0.96704272,-0.98576454,-0.95326658,-0.90247319,-0.92571936,-0.9131427,-0.8890749,-0.95501825,-0.96692175,-0.94377187,-0.907199376066345,"11","STANDING"
0.26762401,0.0064457203,0.11262212,-0.91167458,-0.67246728,-0.43319982,0.95294546,-0.20910928,-0.24796296,-0.81894161,-0.71982324,-0.42440345,0.00077338871,-0.13151208,-0.21112446,-0.94540195,-0.9417711,-0.91653381,0.063614211,0.40393511,-0.13053572,-0.9073114,-0.79770927,-0.8776967,-0.13874362,-0.12162039,0.031128876,-0.89276259,-0.81278977,-0.92715427,-0.65589844,-0.59290441,-0.65589844,-0.59290441,-0.92900183,-0.92940738,-0.71014946,-0.74500808,-0.89426061,-0.76786129,-0.90318337,-0.78422942,-0.68377224,-0.9151235,-0.64518469,-0.36742689,-0.94126237,-0.93644156,-0.89685349,-0.95581047,-0.95375643,-0.93749828,-0.87986486,-0.75379446,-0.8607226,-0.91597477,-0.83186118,-0.89489533,-0.76447605,-0.58508081,-0.92179484,-0.93727888,-0.76238533,-0.77661904,-0.766374,-0.906811117949549,"14","STANDING"
0.28384366,-0.025630835,-0.13734109,-0.96085783,-0.93015004,-0.92195641,0.95952867,-0.1416968,0.13666794,-0.94251386,-0.96875341,-0.88200334,0.07618907,0.024307118,0.050443152,-0.93639367,-0.90731794,-0.93117002,-0.01429068,0.16257913,0.048073517,-0.93670445,-0.82471265,-0.95662386,-0.098876694,-0.091795205,-0.043980507,-0.91539923,-0.92747839,-0.94626814,-0.94615345,-0.91971959,-0.94615345,-0.91971959,-0.94790723,-0.88111009,-0.87126857,-0.75433159,-0.95719794,-0.89075055,-0.94757373,-0.9096785,-0.91318836,-0.96754428,-0.94741933,-0.93350232,-0.93524702,-0.90154865,-0.91448941,-0.94360645,-0.92216094,-0.94876588,-0.91012782,-0.84747072,-0.93780148,-0.94537899,-0.81310105,-0.968976,-0.90642581,-0.93998723,-0.89097542,-0.86829599,-0.82131763,-0.75522984,-0.91158419,-0.906466182667189,"15","STANDING"
0.27745213,-0.024159229,-0.094566985,-0.9915492,-0.98584411,-0.8665288,0.95092201,-0.17961817,-0.14646236,-0.98138212,-0.99261369,-0.88164976,0.073313838,-0.00059134079,-0.068561206,-0.99184721,-0.9888832,-0.98861221,-0.040429015,-0.10952663,0.14599423,-0.96051813,-0.97667103,-0.97333697,-0.12888739,-0.066067759,-0.074282605,-0.98100729,-0.98559373,-0.99604799,-0.93819472,-0.94273865,-0.93819472,-0.94273865,-0.99078782,-0.99095329,-0.94935058,-0.97576939,-0.99288086,-0.97760156,-0.99160372,-0.98509835,-0.92582095,-0.99137843,-0.98604429,-0.84900784,-0.99123135,-0.98808494,-0.98480513,-0.99339289,-0.99082329,-0.99153659,-0.95197912,-0.97360223,-0.9752541,-0.96316239,-0.97888685,-0.9749476,-0.9655963,-0.93989957,-0.98894838,-0.99286981,-0.96968252,-0.98640978,-0.97546331,-0.906086071305053,"16","STANDING"
0.27183106,-0.021161643,-0.1614166,-0.97671679,-0.91212046,-0.8603681,0.91971682,-0.19257238,-0.24499801,-0.98185174,-0.93221229,-0.89224592,0.069242058,-0.024974282,-0.0010368702,-0.95778753,-0.96187509,-0.96026727,0.030276432,0.14239994,0.10424256,-0.92809828,-0.86393407,-0.92226161,-0.12703399,-0.078532459,-0.058856539,-0.91928631,-0.92699342,-0.93069325,-0.91715701,-0.90073905,-0.91715701,-0.90073905,-0.96199919,-0.95051957,-0.86384578,-0.80031191,-0.93825659,-0.90969811,-0.96959467,-0.93066259,-0.92149881,-0.98020277,-0.90788487,-0.84244728,-0.96029907,-0.96049766,-0.95490661,-0.95874858,-0.96651822,-0.96420971,-0.90351709,-0.87579186,-0.91110271,-0.93591914,-0.85792394,-0.93331656,-0.92860905,-0.90168558,-0.95260288,-0.94641376,-0.84421427,-0.80633867,-0.91777521,-0.905445449409897,"17","STANDING"
0.27071336,-0.0270768,-0.1388418,-0.96741907,-0.89515148,-0.86817292,0.93982213,-0.2448649,0.1449724,-0.98641633,-0.97601677,-0.9033332,0.059535629,-0.029997188,0.011989074,-0.9323857,-0.95584755,-0.96632281,-0.01370554,-0.27495079,0.18370867,-0.88654886,-0.87946422,-0.92343016,-0.087201452,-0.035524194,-0.09421368,-0.89100242,-0.93479976,-0.93781453,-0.9174258,-0.91305732,-0.9174258,-0.91305732,-0.95372189,-0.93051473,-0.84360431,-0.85126579,-0.93875175,-0.90465314,-0.95104198,-0.91901369,-0.92251121,-0.97680766,-0.88965917,-0.85224513,-0.92979304,-0.95535143,-0.95858566,-0.9418164,-0.95968943,-0.97345767,-0.85912628,-0.89586525,-0.90579589,-0.89519997,-0.87105017,-0.93714797,-0.92873873,-0.91727651,-0.92880481,-0.93029178,-0.88022086,-0.85770799,-0.92203426,-0.904788581303671,"19","STANDING"
0.24534993,-0.025551293,-0.2339708,-0.84716936,-0.80518094,-0.71755421,0.89202801,-0.32142202,-0.15448608,-0.85934073,-0.9296715,-0.75864693,0.10283049,0.054807904,-0.023776918,-0.75168274,-0.75157583,-0.88889772,0.16240226,-0.024303583,0.24723833,-0.86090571,-0.73646531,-0.79341711,-0.16694491,-0.19248128,-0.11814358,-0.75341328,-0.80413135,-0.80239306,-0.7828077,-0.74626743,-0.7828077,-0.74626743,-0.83600981,-0.67078779,-0.70617128,-0.69089962,-0.80596969,-0.77816181,-0.78841553,-0.75921141,-0.82755469,-0.87781649,-0.8467913,-0.68823359,-0.72814104,-0.73641826,-0.87263512,-0.8059599,-0.79092147,-0.90427383,-0.77798859,-0.6882673,-0.74770867,-0.89024452,-0.77309365,-0.82969499,-0.70537845,-0.81147554,-0.66864097,-0.67469218,-0.69795296,-0.73953388,-0.77792594,-0.904239681404182,"21","STANDING"
